signatur;pdf_file_url;key;summary
20.5071;https://grosserrat.bs.ch/dokumente/100391/000000391507.pdf;000000391507.pdf;Die Velosicherheit entlang der Strecke Johanniterbrücke - Bahnhof SBB ist mangelhaft, es fehlt ein durchgehender Velostreifen und es gibt gefährliche Stellen aufgrund des hohen Autoverkehrs. Die Busse stehen regelmäßig im Stau, was gegen die Priorisierung des öffentlichen Verkehrs verstößt. Die Unterzeichnenden fordern Maßnahmen zur Verbesserung der Velosicherheit und zur Priorisierung der betroffenen Buslinien.
20.5065;https://grosserrat.bs.ch/dokumente/100391/000000391501.pdf;000000391501.pdf;"Die hohe Scheidungsrate in der Schweiz hat negative Auswirkungen auf die Betroffenen und die Gesellschaft. Besonders Kinder leiden unter der Trennung ihrer Eltern. Um Ehepaare zu stärken, soll die Broschüre ""Wie man die Liebe pflegt"" an Neuvermählte abgegeben werden. Der Regierungsrat des Kantons Basel-Landschaft unterstützt diese Maßnahme, es werden jedoch Fragen zur weiteren Unterstützung und Prävention von Scheidungen aufgeworfen. Zudem wird um Angaben zu den volkswirtschaftlichen Kosten von Scheidungen im Kanton gebeten."
20.5061;https://grosserrat.bs.ch/dokumente/100391/000000391499.pdf;000000391499.pdf;Der Kanton prüft Möglichkeiten, um die überlastete Strasseninfrastruktur während der Pendlerzeiten zu entlasten. Eine Option ist ein Mechanismus, der den Quellensteuerabzug mit dem Bezug eines U-Abos im TNW verbindet, um Pendler zum Umstieg auf den öffentlichen Verkehr zu motivieren. Eine Arbeitsgruppe, bestehend aus verschiedenen Personen, untersucht fiskalische Anreize, um den Umstieg vom Auto auf den ÖV zu fördern.
20.5059;https://grosserrat.bs.ch/dokumente/100391/000000391495.pdf;000000391495.pdf;Die Interpellation Nr. 14 befasst sich mit Fragen zur Vergabe und Vermietung von Räumen im Rathaus, der Sicherheit des Gebäudes und der Kontrolle des Aufsichtsbetriebs. Es werden Fragen zur zeitlichen Nutzung der Räume, der Zulassung von Veranstaltungen und der Verschärfung der Vergabepraxis gestellt. Zusätzlich wird nach dem Grund für die Kündigung des Abwarts, seinen Zuständigkeiten bei Abwesenheit und den entstehenden Zusatzkosten gefragt. Weitere Fragen betreffen die Sicherheit aufgrund ungeschützter LAN-Anschlüsse im Regierungsratszimmer und die Möglichkeit des Datenabzugs durch Mitarbeiter. Es wird vorgeschlagen, eine sichere Lösung in Zusammenarbeit mit dem Datenschutzbeauftragten und der IT-Abteilung zu finden.
20.5046;https://grosserrat.bs.ch/dokumente/100391/000000391445.pdf;000000391445.pdf;"Die Anzugsstellenden bitten um Prüfung und Bericht, wie Neuzugezogene und Neueingebürgerte in Zukunft einfach und klar auf das nächste Abstimmungsdatum hingewiesen werden können. Dies könnte beispielsweise durch ein ""Willkommen-Schreiben"" des Kantons geschehen. Es soll auch darauf hingewiesen werden, dass sie die Abstimmungsunterlagen im Büro ""Wahlen und Abstimmungen"" erhalten oder nachbestellen können, falls sie das Couvert nicht rechtzeitig erhalten haben."
20.5038;https://grosserrat.bs.ch/dokumente/100391/000000391417.pdf;000000391417.pdf;Das kantonale Laboratorium hat Legionellen im Trinkwasser der Tessinstrasse 14 in Basel festgestellt. Die Quelle der Verunreinigung ist noch unbekannt. Die betroffene Mieterin erhielt einen Brief von der Amtsärztin, dass Maßnahmen ergriffen werden müssen. Die anderen Mieter wurden bisher nicht informiert. Es werden Fragen zur Informationspflicht, zum Vorgehen und zu den gesundheitlichen Gefahren gestellt.
20.5034;https://grosserrat.bs.ch/dokumente/100391/000000391404.pdf;000000391404.pdf;Fragt den Regierungsrat, ob es notwendig ist, die Bevölkerung über die veränderte Rechtslage bei Photovoltaik offensiver zu informieren und ob die Gebäudeversicherung ein Infoblatt beilegen könnte. Außerdem fragt er, ob Besitzer von Parzellen, auf denen Solarenergie-Dachinstallationen abgelehnt wurden, gesondert angeschrieben werden sollten.
20.5028;https://grosserrat.bs.ch/dokumente/100391/000000391396.pdf;000000391396.pdf;Die MCH Group plant, in die Entwicklung des Kongresswesens zu investieren, um den Anschluss nicht zu verlieren. Dafür sollen die bestehenden Messegebäude modernisiert und attraktive Veranstaltungen angezogen werden. Die Unterzeichnenden bitten den Regierungsrat, Möglichkeiten zur Unterstützung der MCH Group bei der Förderung von Kongressen zu prüfen.
20.5024;https://grosserrat.bs.ch/dokumente/100391/000000391387.pdf;000000391387.pdf;von der SP stellt dem Regierungsrat sieben Fragen zur Lärmsanierung in Riehen. Sie möchte wissen, ob die Lärmmessungen durchgeführt wurden und ob die Werte in das Strassenlärmkataster aufgenommen wurden. Des Weiteren fragt sie nach der Überprüfung der Werte und ob diese auch für andere Straßen in Riehen fehlerhaft sein könnten.
20.5018;https://grosserrat.bs.ch/dokumente/100391/000000391360.pdf;000000391360.pdf;Die begrenzte Anzahl öffentlicher Parkplätze in Basel und die Kosten, die von der Allgemeinheit getragen werden, machen es unmöglich, den Anspruch auf öffentliche Parkplätze für alle zu erfüllen. Stattdessen sollten Parkplätze für private Autos auf Privatgrundstücken erstellt werden, um dem Verursachungsprinzip gerecht zu werden. Die Parkplatzverordnung sieht vor, dass in der Regel nur ein Parkplatz pro Wohnung bewilligt wird, jedoch können Eigentümer bis zu zwei Parkplätze pro Wohnung auf ihrem Grundstück erstellen, was die Nachfrage nach öffentlichen Parkplätzen verringern könnte. Der Regierungsrat wird gebeten, die Verordnung entsprechend anzupassen.
20.5017;https://grosserrat.bs.ch/dokumente/100391/000000391359.pdf;000000391359.pdf;Gewerbetreibende und Kunden haben Schwierigkeiten, Parkplätze in stark besiedelten Quartieren zu finden. Handwerker und Lieferfirmen riskieren Strafen, weil sie ihre Fahrzeuge auf Gehwegen abstellen müssen. Es wird vorgeschlagen, mehr Güterumschlagplätze zu schaffen, um das Gewerbe zu unterstützen und die Parkplatzsuche zu vermeiden. Ebenso sollten mehr Kurzzeitparkplätze vor Geschäften eingerichtet werden, um Kunden anzuziehen und den Umsatz zu steigern. Diese Parkplätze sollten jedoch nachts und an Sonn- und Feiertagen den Anwohnern zur Verfügung stehen. Der Regierungsrat wird gebeten, diese Vorschläge zu prüfen und zu berichten. Eine Gruppe von Personen, darunter Jörg Vitelli, Lisa Mathys, Tim Cuénod, Jean-Luc Perret, Stefan Wittlin, Semseddin Yilmaz, Seyit Erdogan, David Wüest-Rudin, Thomas Grossenbacher, Kaspar Sutter, Pascal Pfister, Talha Ugur Camlibel, Beat Leuthardt, Jérôme Thiriet und Edibe Gölgeli, sind involviert.
20.5016;https://grosserrat.bs.ch/dokumente/100391/000000391358.pdf;000000391358.pdf;Die IWB plant den Ausbau der CO2-neutralen Fernwärmeversorgung in Basel-Stadt, um den Anteil bis 2020 auf 80% zu erhöhen. Es werden Maßnahmen wie der Bau eines Holzheizkraftwerks und einer Wärmerückgewinnungsanlage ergriffen. Eine Studie zeigt, dass der Ausbau der Fernwärme keine Mehrkosten verursacht und somit eine umweltfreundliche Alternative zu herkömmlichen Heizsystemen darstellt.
20.5011;https://grosserrat.bs.ch/dokumente/100391/000000391290.pdf;000000391290.pdf;Die Hebammen in Basel-Stadt sollen eine höhere Entschädigung erhalten, um sie mit den Hebammen in Basel-Landschaft gleichzustellen. Basel-Landschaft zahlt derzeit 250 Franken mehr für Hausgeburten mit Wochenbettbetreuung. Die geforderte Erhöhung würde Basel-Stadt jährlich etwa 140'000 Franken kosten und soll ab 2021 umgesetzt werden.
19.1427;tbd;tbd;
19.5595;https://grosserrat.bs.ch/dokumente/100391/000000391243.pdf;000000391243.pdf;Das Präsidialdepartement plant eine Erhöhung des Transferaufwands um Fr. 15'000, um NachbarNet zu unterstützen, da ihnen eine Zuwendung von Fr. 30'000 gestrichen wurde. Beatrice Messerli ist verantwortlich für diese Entscheidung.
19.5588;https://grosserrat.bs.ch/dokumente/100391/000000391231.pdf;000000391231.pdf;Die schriftliche Anfrage behandelt den spekulativen Leerstand von Wohnungen, insbesondere in Städten wie Hamburg und Berlin. Es wird erklärt, dass Leerwohnungen als unbesetzte, aber bewohnbare Wohnungen definiert werden, die nicht zur Vermietung oder zum Verkauf angeboten werden. Der Regierungsrat wird gebeten, Maßnahmen zur Verhinderung dieser Entwicklung, zur Erfassung solcher Wohnungen und zur Möglichkeit von Sanktionen zu erläutern.
19.5586;https://grosserrat.bs.ch/dokumente/100391/000000391229.pdf;000000391229.pdf;In der Anfrage wird betont, dass Sexualität ein wichtiger Bestandteil des menschlichen Lebens ist und dass Kinder und Jugendliche ein positives Verhältnis zu ihrem Körper und ihrer Sexualität entwickeln sollten. Es wird darauf hingewiesen, dass es im Kanton Basel-Stadt derzeit keine kantonale Fachstelle für sexuelle Gesundheit gibt. Die Regierung wird daher um Auskunft gebeten, wie die Gesundheitsförderung im Bereich der sexuellen Gesundheit im Kanton Basel-Stadt derzeit aussieht und ob eine Koordinations- und Anlaufstelle für Fragen rund um die Sexualität geschaffen werden könnte.
19.5585;https://grosserrat.bs.ch/dokumente/100391/000000391228.pdf;000000391228.pdf;Es wird nach konkreten Maßnahmen zur Förderung von Totholz im Wald gefragt und wie dies im Waldentwicklungsplan berücksichtigt wird. Die Auswirkungen der geplanten Waldreservate auf die Holznutzung und die Waldbewirtschaftung im Kanton sollen beurteilt werden und es werden Maßnahmen gefordert, um die Interessen der Waldeigentümer zu berücksichtigen und eine nachhaltige Waldbewirtschaftung sicherzustellen. Es wird gefragt, wie die Bevölkerung in die Entscheidungsprozesse zur Unterschutzstellung der Waldreservate einbezogen wird und wann mit dem Abschluss der Überarbeitung des Waldentwicklungsplans und der verbindlichen Ausweisung der Waldreservate gerechnet werden kann.
19.5582;https://grosserrat.bs.ch/dokumente/100391/000000391181.pdf;000000391181.pdf;Die Anzugsteller bitten den Regierungsrat zu prüfen und zu berichten, ob die Stadtgärtnerei oder eine andere kantonale Stelle die beliebten Kinder-Planschbecken weiterhin betreiben kann. Es wird auch vorgeschlagen, die Öffnungszeiten der Gartenbäder anzupassen und die Planschbecken von Mai bis September zu öffnen.
19.5581;https://grosserrat.bs.ch/dokumente/100391/000000391179.pdf;000000391179.pdf;Diskussion über die Einrichtung eines neuen Fonds für soziale und ökologische Nachhaltigkeit in Basel-Stadt. Der Fonds soll Unternehmen und Startups unterstützen, die in diesen Bereichen tätig sind, insbesondere Klein- und Kleinstunternehmen. Es wird überlegt, wie die Gelder aus bestehenden Fonds genutzt und die Kriterien für den neuen Fonds festgelegt werden könnten.
19.5576;https://grosserrat.bs.ch/dokumente/100391/000000391155.pdf;000000391155.pdf;Die Petition fordert eine Aufarbeitung der Entscheidungen der BVB-Führung seit der Umwandlung in einen öffentlich-rechtlichen Betrieb 2006. Das Betriebsklima, hohe Krankenzahlen, Störungen im Tagesgeschäft und das schlechte Image der BVB werden als alarmierend angesehen. Mitarbeiter der BVB können die Petition gemäß Kantonsverfassung §11 Abs. 2 lit.b unterschreiben.
19.5571;https://grosserrat.bs.ch/dokumente/100391/000000391039.pdf;000000391039.pdf;Die Vereinbarkeit von Beruf und Familie mit einem behinderten Kind ist schwierig. Basel-Stadt hat eine neue Sonderpädagogikverordnung, die Kinder mit Behinderung in die Volksschule integriert. Assistenzpersonen unterstützen diese Kinder im Schulalltag. Die Regierung wird gebeten, die Betreuung an Volksschulen, Tagesstrukturen und Ferienangeboten zu verbessern und inklusive Angebote zu schaffen.
19.5564;https://grosserrat.bs.ch/dokumente/100391/000000391036.pdf;000000391036.pdf;Die Bürgergemeinde der Stadt Basel senkt die Einbürgerungsgebühren für Schweizer und Ausländer. Menschen in finanziell angespannten Verhältnissen können unter bestimmten Voraussetzungen eine Reduktion oder einen Erlass der Gebühren erhalten. Die Finanzierungshilfe basiert auf den Richtlinien des Bürgerrates und wird von der Christoph Merian Stiftung finanziert.
19.5549;https://grosserrat.bs.ch/dokumente/100390/000000390980.pdf;000000390980.pdf;Die Partei hat keine konkreten Pläne für das Schulhaus Lysbüchel vorgelegt und fordert daher eine Überprüfung und mögliche Erweiterung der Kapazitäten, um den Bedürfnissen der Schüler und Tagesstrukturen gerecht zu werden. Sie bittet den Regierungsrat um verbindliche Antworten zu den aktuellen Plänen, der Berechnung der benötigten Fläche für die Tagesstruktur und der Bereitschaft, die Pläne zu überdenken und die vorgeschriebene Fläche zur Verfügung zu stellen. Zudem fragt sie nach der Bereitschaft, das Nebengebäude des Schulhauses oder ein anderes geeignetes Nachbargrundstück bereits heute zu reservieren, um zukünftigen Planungsschwierigkeiten vorzubeugen.
19.5548;https://grosserrat.bs.ch/dokumente/100390/000000390979.pdf;000000390979.pdf;Die Interpellation Nr. 137 vom Dezember 2019 kritisiert den Mangel an Opferschutz für gewaltbetroffene Frauen in der Schweiz und die Verletzung der Istanbul-Konvention durch Bund und Kantone. Der Basler Regierungsrat hat die Bekämpfung von Gewalt gegen Frauen als Schwerpunkt definiert, jedoch erhalten vergewaltigte Frauen, Opfer von Menschenhandel und Gewaltopfer keine spezialisierte Hilfe in der Schweiz. Der Regierungsrat wird um Antworten zu spezifischen Bedürfnissen von Flüchtlingen, insbesondere Frauen, gebeten und ob die Opferhilfe den internationalen Standards entspricht.
19.5544;https://grosserrat.bs.ch/dokumente/100390/000000390963.pdf;000000390963.pdf;Die Jai Jagat Petition fordert die Unterstützung des Kantons Basel-Stadt für den globalen Marsch Jai Jagat 2020, der sich für sozial Benachteiligte einsetzt und vier Ziele verfolgt: Armutseliminierung, soziale Teilhabe, Ökologie und Klimagerechtigkeit sowie gewaltfreie Konfliktlösung. Die Petition betont die internationale Plattform, die durch die Kampagne geschaffen wurde, um Menschen für den Frieden zu vereinen und den Nachhaltigkeitszielen der Vereinten Nationen mehr Nachdruck zu verleihen. Der Marsch wird in Neu-Delhi beginnen und in Genf enden, begleitet von weiteren Langstrecken-Sternmärschen aus Afrika und Europa, sowie Teilstrecken- und Zumärschen.
19.5541;https://grosserrat.bs.ch/dokumente/100390/000000390959.pdf;000000390959.pdf;Die kurzfristige Absage des Konzerts von RAF Camora und Bonez MC in Basel führte zu einem Imageschaden für die St. Jakobshalle und Basel. Die Bewilligungen konnten nicht erteilt werden, was zu einem Shitstorm in den sozialen Medien führte. Es wird diskutiert, ob ein Ersatzkonzert in Basel stattfinden soll oder ob man lieber nach Zürich oder eine andere Stadt ausweichen sollte.
19.5532;https://grosserrat.bs.ch/dokumente/100390/000000390886.pdf;000000390886.pdf;Die Bau- und Raumplanungskommission (BRK) hat den Zwischenbericht des Regierungsrates zur Anpassung der Aufgaben der Stadtbildkommission (SBK) erhalten. Die BRK empfiehlt nach Anhörung aller Interessenvertretungen die Umsetzung der vorgeschlagenen Änderungen der Bau- und Planungsverordnung (BPV). Dadurch soll die Stellung der SBK relativiert werden, während verbindliche Entscheidungen weiterhin in der Schonzone und bei wichtigen Fällen gelten sollen.
19.5531;https://grosserrat.bs.ch/dokumente/100390/000000390883.pdf;000000390883.pdf;Die Steuerpflichtigen des Kantons können online einen Kontoauszug bestellen, um ihre Konten bei der Steuerverwaltung einzusehen. Einige Steuerpflichtige möchten jedoch einen sicheren Online-Zugang zu ihren Steuerkonten haben, um Konten der letzten fünf Jahre einzusehen, Kontoauszüge herunterzuladen und Umbuchungen oder Rückerstattungen online zu beantragen. Die Anzugsstellenden, darunter David Jenny, Erich Bucher, Luca Urgese und weitere, bitten den Regierungsrat, diese Möglichkeit zu prüfen.
19.5523;https://grosserrat.bs.ch/dokumente/100390/000000390859.pdf;000000390859.pdf;Der Regierungsrat des Kantons Zürich zahlt Beiträge an verschiedene Konferenzen und die «ch-Stiftung für eidgenössischen Zusammenarbeit». Die Regierungsmitglieder nehmen an diesen Konferenzen teil und die Verwaltung bereitet sie vor. Der Kanton Basel-Stadt zahlt ebenfalls Beiträge für Chefbeamtenkonferenzen und wendet viel Zeit dafür auf. Es gibt jedoch keine genauen Informationen über die Gesamtkosten dieser Ausgaben.
19.5524;https://grosserrat.bs.ch/dokumente/100390/000000390858.pdf;000000390858.pdf;Die Interpellanten Hans Muster und Peter Beispiel bitten den Regierungsrat um eine Stellungnahme zur Verkehrssicherheit. Sie fragen, ob der Regierungsrat bereit ist, bei bestimmten Verstößen gegen das Verkehrsgesetz nicht zu büssen, sondern zu ermahnen und zu sensibilisieren. Sie möchten wissen, wie eine solche Sensibilisierungskampagne aussehen würde und warum bei einigen Verstößen bereits Bussen ausgesprochen werden, während bei anderen nicht. Die Antwort des Regierungsrats wird erwartet.
19.5519;https://grosserrat.bs.ch/dokumente/100390/000000390814.pdf;000000390814.pdf;Es wird vorgeschlagen, den motorisierten Individualverkehr unterirdisch abzuwickeln und den öffentlichen sowie Langsamverkehr oberirdisch zu entflechten. Dadurch sollen die Sicherheit für Fußgänger und Fahrradfahrer erhöht und neue Nutzungsmöglichkeiten für den Aeschenplatz geschaffen werden. Die Motion fordert den Regierungsrat auf, diese modernere Verkehrsführung bei aktuellen und zukünftigen Bauprojekten am Aeschenplatz zu berücksichtigen. Projektstudien für eine zweite Verkehrsebene sind geplant und sollen dem Parlament detailliert vorgelegt werden.
19.5517;https://grosserrat.bs.ch/dokumente/100390/000000390812.pdf;000000390812.pdf;Die Volksanregung in der Gemeinde Riehen ermöglicht es 100 Personen ab dem 14. Lebensjahr, ein Begehren dem Einwohnerrat vorzulegen. Nun wird darüber diskutiert, ob dieses Instrument auch auf kantonaler Ebene eingeführt werden kann und eine höhere Gewichtung als eine Petition erhalten sollte. Insbesondere Jungparteien, Quartiervereine und Menschen ohne Stimmrecht könnten von dieser Möglichkeit profitieren.
19.5515;https://grosserrat.bs.ch/dokumente/100390/000000390804.pdf;000000390804.pdf;Die Interpellantin äußert Bedenken über die Ausschreibung für den Grünflächenunterhalt des Friedhofs Hörnli, bei dem der Preis zu 100% gewichtet wird. Sie möchte wissen, warum Aufgaben der Stadtgärtnerei ausgelagert werden und ob dies eine Strategie zur vermehrten Privatisierung ist. Des Weiteren interessiert sie sich dafür, ob Stellen bei der Stadtgärtnerei eingespart werden und wie das BVD die Auslagerung von Aufgaben der Stadtreinigung bewertet. Zusätzlich möchte sie wissen, warum der Preis erneut zu 100% gewichtet wird und wie das BVD sicherstellt, dass die erbrachten Leistungen zufriedenstellend sind.
19.5514;https://grosserrat.bs.ch/dokumente/100390/000000390803.pdf;000000390803.pdf;Die revidierte iVöB wird voraussichtlich in Kürze vorliegen und wird sich auf die Beschaffung von Lebensmitteln für das JSD auswirken. Es bleibt abzuwarten, wie die Regierung sicherstellen wird, dass bei der Beschaffung von Lebensmitteln auch die Aspekte der sozialen, ökologischen und wirtschaftlichen Nachhaltigkeit berücksichtigt werden. Es wird auch interessant sein zu sehen, wie sich die Zentralisierung auf die Anzahl der Zulieferer und die regionale Produktion von Lebensmitteln auswirken wird.
19.5512;https://grosserrat.bs.ch/dokumente/100390/000000390790.pdf;000000390790.pdf;Die GPK hat die Öffnungszeiten und Erreichbarkeit des Bau- und Gastgewerbeinspektorats kritisiert, doch die Regierung hat bisher nicht reagiert. Die Kunden des Inspektorats sind auf eine durchgehende Erreichbarkeit angewiesen und die Argumente der Regierung überzeugen nicht. Die Unterzeichnenden fordern daher, dass die Akteneinsicht, Öffnungszeiten und telefonische Erreichbarkeit innerhalb von sechs Monaten angepasst werden, ähnlich wie beim Einwohneramt des Kantons Basel-Stadt.
19.5508;https://grosserrat.bs.ch/dokumente/100390/000000390763.pdf;000000390763.pdf;Die Broschüre zum Pilotversuch Unterflurcontainer im Bachlettenquartier weist Widersprüche zum Grossratsbeschluss auf und enthält teilweise unvollständige Informationen. Es besteht Klärungsbedarf bezüglich der Anzahl der Unterflurcontainer, der Standortwahl und der Anpassung von Sackgröße und Preisen. Der Regierungsrat wird aufgefordert, Stellung zu nehmen und weitere Planungen zu erklären. Es werden Fragen zu den Containerstandorten, den Einsprachemöglichkeiten und den Auswirkungen von Einsprachen gestellt.
19.5507;https://grosserrat.bs.ch/dokumente/100390/000000390762.pdf;000000390762.pdf;Es besteht ein erheblicher Mangel an Logopädinnen und Logopäden an Schulen, insbesondere im Frühbereich, was zu einer Überlastung der verbleibenden Fachkräfte führt. Die Ausbildungssituation, Pensionierungen und der generelle Fachkräftemangel sind die Hauptgründe für diese Entwicklung. Die Pädagogische Hochschule der Fachhochschule Nordwestschweiz und die Hochschule für Heilpädagogik in Zürich können nur begrenzte Studienplätze anbieten, während die Universität Fribourg zwar unbegrenzte Plätze hat, aber kein berufsbegleitendes Studium ermöglicht. Der schweizerische Logopädie-Verband DLV muss jährlich etwa 50 Interessierte am Studium abweisen. Es wird gefragt, wie die Besetzung der Stellen in den letzten fünf Jahren entwickelt hat und welche Maßnahmen der Regierungsrat ergreifen wird, um genügend Ausbildungsplätze zur Verfügung zu stellen. Es wird auch nach Sofortmaßnahmen zur Entlastung der Logopädielehrpersonen und nach Möglichkeiten zur Erfassung und Förderung sprachauffälliger Kinder ohne Logopädie gefragt. Zusätzlich wird nach Beratungsdiensten und Anlaufstellen für Eltern, deren Kinder Logopädie benötigen, aber keine erhalten, gesucht. Die Attraktivität der Anstellungsbedingungen für Logopädinnen soll erhöht werden und es wird untersucht, ob sich der Einsatz und die Ressourcen von Logopädinnen in der Stadt von denen in der teilautonomen Schulgemeinde Riehen/Bettingen unterscheiden.
19.5504;https://grosserrat.bs.ch/dokumente/100390/000000390708.pdf;000000390708.pdf;"Die Petition ""Verbindung vom Gundeli in die Stadt über den Bahnhof - jetzt!"" fordert eine provisorische Fussgänger-Überführung vom Gundeli in die Stadt mit einer sicheren Veloroute. Die Velofahrenden des Gundeli/Bruderholz möchten nicht länger auf eine sichere Verbindung in die Stadt warten und haben die Petition initiiert. Die bestehende Passerelle ist überlastet, daher soll die provisorische Fussgängerbrücke um eine 3 m breite Velo Spur erweitert werden, um eine sichere Veloverbindung zu schaffen."
19.5501;https://grosserrat.bs.ch/dokumente/100390/000000390705.pdf;000000390705.pdf;Der Mitgliederbeitrag der FSS wird automatisch vom Lohn der Lehrpersonen abgezogen, ohne deren schriftliche Einwilligung. Dieses Vorgehen ist fragwürdig, da der Staat neutral sein sollte und keine privaten Organisationen finanziell unterstützen sollte. Der Regierungsrat wird gebeten, rechtliche Fragen zu klären und Maßnahmen zu ergreifen, falls keine rechtlichen Grundlagen vorliegen.
19.5496;https://grosserrat.bs.ch/dokumente/100390/000000390703.pdf;000000390703.pdf;"Die Unterzeichnenden fordern den Regierungsrat auf, die Auswirkungen der RFA zu überprüfen und darüber zu berichten. Sie möchten auch, dass die Methodik der RFA verbessert wird und dass wirksame Ansätze anderer Kantone zur Reduzierung der Belastung für KMU-Wirtschaft untersucht werden. Darüber hinaus soll die Umsetzung von Ansätzen wie der Regulierungskostenbremse, dem ""One-in-one-out""-Prinzip oder einem Normenkontrollrat auf kantonaler Ebene geprüft werden."
19.5499;https://grosserrat.bs.ch/dokumente/100390/000000390700.pdf;000000390700.pdf;Die Unterzeichnenden fordern den Regierungsrat auf, innerhalb von zwei Jahren eine Umstellung auf elektronische Baugesuche umzusetzen, um den Prozess effizienter und transparenter zu gestalten. Dabei sollen die Erfahrungen des Kantons Uri berücksichtigt werden, da dort bereits positive Ergebnisse erzielt wurden. Eine vollständige Digitalisierung des Baubewilligungsprozesses würde nicht nur Kosten einsparen, sondern auch eine Integration in das eKonto des Kantons Basel-Stadt ermöglichen.
19.5489;https://grosserrat.bs.ch/dokumente/100390/000000390693.pdf;000000390693.pdf;Die Flugsicherheitsbehörde 19.5489.01 muss das 5 Knoten-Regime überprüfen, da Landungen auf der Piste 15 des EuroAirports aus Sicherheitsgründen nicht erlaubt sind, wenn die Rückenwindkomponente 5 Knoten überschreitet. Die Anzahl der Südlandungen hat zugenommen, weshalb Maßnahmen ergriffen werden müssen, um den Anteil der Südlandungen wieder unter 10% zu bringen. Die zulässige Rückenwindkomponente sollte überprüft werden, da moderne Flugzeugtypen für höhere Rückenwindkomponenten zertifiziert sind.
19.5487;https://grosserrat.bs.ch/dokumente/100390/000000390687.pdf;000000390687.pdf;Es wird um eine schriftliche Anfrage bezüglich der Dienstleistungen in der Spitex gebeten. Spitalexterne Dienstleistungen sind wichtig für die Unterstützung von betagten und behinderten Menschen, die zuhause leben und auf ambulante Angebote angewiesen sind. In der Vergangenheit gab es Berichte über unseriöse Geschäftspraktiken und Kritik an den Anstellungsverhältnissen und Leistungen der Spitex-Dienstleister. Abgesehen von der Spitex Basel haben Spitex-Dienstleister keine Verpflichtung, Kunden anzunehmen oder bestimmte Leistungen anzubieten. Die Rahmenbedingungen der Spitex-Leistungen sind unklar und die Tagesgestaltung und Selbstbestimmung der Kunden werden vernachlässigt. Es wird in Frage gestellt, ob die Tarifanreize für Grundpflege und Behandlungspflege angemessen sind und ob qualifizierte Behandlungspflege ausreichend vergütet wird. Es ist unklar, welche Kriterien für Spitex-Dienstleister als Ausbildungsbetriebe gelten und wie die Verrechnungspraxis von Hilfsmitteln und Pflegematerialien geregelt ist. Es werden Antworten auf diese Fragen von der Regierung erbeten.
19.5484;https://grosserrat.bs.ch/dokumente/100390/000000390684.pdf;000000390684.pdf;Es wird eine schriftliche Anfrage zum Fachkräftemangel in der Pflege gestellt. Der demografische Wandel und der Mangel an qualifiziertem Personal verschärfen das Problem. Es wird betont, dass Politik und Verwaltung Maßnahmen ergreifen müssen, um negative Entwicklungen in der Pflege zu verhindern. Es werden Fragen zur Entwicklung des Bedarfs an qualifiziertem Pflegepersonal gestellt, insbesondere im Bereich Krankenhaus, Altenpflegeheim und ambulante Pflege. Es wird nach rechtlich vorgeschriebenen Betreuungs- und Qualifikationsschlüsseln gefragt und ob diese in der Pflegebetreuung eingehalten werden. Es werden auch Themen wie Auszubildende, Weiterbildung, Qualifikationsanforderungen, Lohnanstieg, Praktika und Lohnabgeltung in der Pflege angesprochen.
19.5483;https://grosserrat.bs.ch/dokumente/100390/000000390628.pdf;000000390628.pdf;Die Hausarztmedizin spielt eine wichtige Rolle bei der Gesundheitsversorgung im Kanton Basel-Stadt. Aufgrund des Bevölkerungswachstums und der steigenden Anzahl älterer Menschen werden zusätzliche ambulante Strukturen und ärztliches Personal benötigt. Die Universität Basel hat bereits die Anzahl der Studienplätze erhöht und der Regierungsrat finanziert Stellen zur Förderung der Hausarztmedizin. Die Anzugsstellenden fordern den Regierungsrat auf, die Veränderungen in der Hausärzteschaft zu berücksichtigen und die Anzahl der Praxisassistenzstellen anzupassen.
19.5481;https://grosserrat.bs.ch/dokumente/100390/000000390626.pdf;000000390626.pdf;Der Kokainkonsum in der Schweiz ist seit 2015 gestiegen, besonders in Basel. Auch bei Jugendlichen nimmt der Konsum zu. Kokain ist die meistkonsumierte illegale Droge in der Schweiz und wird von verschiedenen Personengruppen und in allen sozialen Schichten konsumiert. Der niedrige Preis und die schwankende Reinheit der Substanz führen zu sozialen und medizinischen Problemen. Es wird vorgeschlagen, schadensmindernde Maßnahmen und Sensibilisierungskampagnen zu prüfen, sowie eine Entkriminalisierung der Konsumenten in Betracht zu ziehen. Es wird auch gefragt, unter welchen Bedingungen der Besitz und Eigenkonsum von Kokain straffrei sein könnten und wie Menschen mit Kokainabhängigkeit behandelt werden könnten. Zudem wird nach Möglichkeiten gesucht, opiatabhängigen Menschen mit zusätzlicher Kokainabhängigkeit kontrollierten Zugang zu Kokain zu ermöglichen. Schließlich wird gefragt, ob Sensibilisierungskampagnen zum Kokainkonsum geplant sind und wie verschiedene Zielgruppen erreicht werden können.
